identifier,sent,status,msgType,senderName,event,responseType,urgency,severity,certainty,headline,description,instruction,areaDesc,date,time,prediction,true_num,pred_num,error
NWS-IDP-PROD-2159351-2018248,2016-12-13T23:33:24.000Z,Actual,Alert,NWS,Winter Storm Watch,['Prepare'],Future,Severe,Possible,Winter Storm Watch issued December 13 at 2:33PM AKST expiring December 15 at 3:00PM AKST by NWS,"THE NATIONAL WEATHER SERVICE IN FAIRBANKS HAS ISSUED A WINTER
STORM WATCH...WHICH IS IN EFFECT FROM WEDNESDAY EVENING THROUGH
THURSDAY AFTERNOON.

* LOCATION...NORTH OF CAPE KRUSENSTERN.

* SNOW...2 TO 4 INCHES OF SNOW ACCUMULATION.

* BLOWING SNOW...MAY REDUCE VISIBILITIES BELOW ONE HALF MILE OR
LESS AT TIMES.

* WINDS...EAST GUSTING TO 45 MPH.

* TIMING...STRONG WINDS AND SNOW WILL DEVELOP WEDNESDAY EVENING
AND CONTINUE THROUGH THURSDAY AFTERNOON. LOW VISIBILITIES IN
SNOW AND BLOWING SNOW MAY DEVELOP LATE WEDNESDAY EVENING AND
CONTINUE THROUGH THURSDAY AFTERNOON.

* IMPACTS...VISIBILITY MAY BECOME GREATLY REDUCED AND SNOW MAY
ACCUMULATE INTO DRIFTS. WHITEOUT CONDITIONS MAY OCCUR. TRAVEL
AND OUTDOOR ACTIVITIES MAY BECOME DIFFICULT.","A WINTER STORM WATCH MEANS THAT THERE IS A POTENTIAL FOR ONE OR
MORE SIGNIFICANT WINTER WEATHER HAZARDS.

",Nome; Northwest Arctic; North Slope,2016-12-13,23:33:24,Severe,3,3.0,0.0
NWS-IDP-PROD-2260905-2125458,2017-03-01T04:43:42.000Z,Actual,Cancel,NWS Northern Indiana,Severe Weather Statement,['Shelter'],Immediate,Extreme,Observed,Severe Weather Statement issued February 28 at 11:43PM EST expiring March 1 at 12:00AM EST by NWS Northern Indiana,"The storm which prompted the warning has moved out of the area.
Therefore the warning has been cancelled.

A tornado watch remains in effect until 700 AM EST for northwestern
Ohio.

A severe thunderstorm watch remains in effect until 400 AM EST for
southeastern Michigan.","

",Hillsdale; Williams,2017-03-01,04:43:42,Minor,4,1.0,-3.0
NWS-IDP-PROD-2160677-2019786,2016-12-15T01:20:32.000Z,Actual,Update,NWS Pendleton OR,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued December 14 at 5:19PM PST expiring December 14 at 11:00PM PST by NWS Pendleton OR,".A STRONG AND VERY WET PACIFIC STORM SYSTEM IS MOVING ACROSS THE
REGION TODAY. SIGNIFICANT SNOW ACCUMULATIONS ARE LIKELY.* LOCATIONS...NACHES...SUNNYSIDE...TOPPENISH...YAKIMA.

* SNOW ACCUMULATIONS...2 TO 5 INCHES.

* TIMING...SNOW WILL CONTINUE THIS EVENING.

* IMPACTS...AREA ROADWAYS WILL BE SNOW COVERED AND SLICK. THE
VISIBILITY WILL BE POOR AT TIMES.

* WINDS...NORTH 5 TO 10 MPH WITH GUSTS UP TO 20 MPH.

* WEB PAGE: FOR A DETAILED VIEW OF THE HAZARD AREA VISIT
HTTP://WWW.WRH.NOAA.GOV/MAP/?WFO=PDT.","A WINTER WEATHER ADVISORY FOR SNOW MEANS THAT PERIODS OF SNOW
WILL CAUSE PRIMARILY TRAVEL DIFFICULTIES. BE PREPARED FOR SNOW
COVERED ROADS AND LIMITED VISIBILITIES...AND USE CAUTION WHILE
DRIVING.

",Yakima,2016-12-15,01:20:32,Severe,2,3.0,1.0
NWS-IDP-PROD-2168389-2028635,2016-12-18T22:39:29.000Z,Actual,Alert,NWS Wakefield VA,Special Marine Warning,['Avoid'],Immediate,Severe,Likely,Special Marine Warning issued December 18 at 5:39PM EST expiring December 18 at 6:45PM EST by NWS Wakefield VA,"THE NATIONAL WEATHER SERVICE IN WAKEFIELD HAS ISSUED A

* SPECIAL MARINE WARNING FOR...
CHESAPEAKE BAY FROM LITTLE CREEK VA TO CAPE HENRY VA INCLUDING THE
CHESAPEAKE BAY BRIDGE TUNNEL...
CHESAPEAKE BAY FROM NEW POINT COMFORT TO LITTLE CREEK VA...
COASTAL WATERS FROM CAPE CHARLES LIGHT TO VIRGINIA-NORTH CAROLINA
BORDER OUT TO 20 NM...
COASTAL WATERS FROM PARRAMORE ISLAND TO CAPE CHARLES LIGHT VA OUT
20 NM...
JAMES RIVER FROM JAMES RIVER BRIDGE TO HAMPTON ROADS
BRIDGE-TUNNEL...
YORK RIVER...

* UNTIL 645 PM EST

* AT 536 PM EST...A STRONG COLD FRONT WAS LOCATED ALONG A LINE
EXTENDING FROM SHIP SHOAL INLET TO NEAR TUE MARSHES LIGHT...MOVING
SOUTH AT 35 KNOTS.

HAZARD...WIND GUSTS BETWEEN 35 TO 40 KNOTS, STRONGEST NEAR THE
MOUTH OF THE BAY.

SOURCE...RADAR AND SURFACE OBSERVATION INDICATED.

IMPACT...SMALL CRAFT COULD BE DAMAGED IN BRIEFLY HIGHER WINDS AND
SUDDENLY HIGHER WAVES.

* LOCATIONS IMPACTED INCLUDE...
HAMPTON ROADS BRIDGE TUNNEL...LITTLE CREEK...LYNNHAVEN...LATIMER
SHOAL...MONITOR MERRIMACK BRIDGE TUNNEL...VIRGINIA BEACH
OCEANFRONT...BLUEFISH ROCK...SAND SHOAL INLET...CABBAGE PATCH...
THIMBLE SHOALS...NEW POINT COMFORT...THE HUMP...POQUOSON...
WILLOUGHBY BAY...FISHERMANS ISLAND...CHESAPEAKE BAY BRIDGE
TUNNEL...PLANTATION LIGHT...HAMPTON RIVER INLET...BUOY 36A AND
HAMPTON FLATS.","MOVE TO SAFE HARBOR IMMEDIATELY AS GUSTY WINDS AND HIGH WAVES ARE
EXPECTED.

",York River; Coastal waters from Parramore Island to Cape Charles Light VA out 20 nm; Coastal Waters from Cape Charles Light to Virginia-North Carolina border out to 20 nm; James River from James River Bridge to Hampton Roads Bridge-Tunnel; Chesapeake Bay from New Point Comfort to Little Creek VA; Chesapeake Bay from Little Creek VA to Cape Henry VA including the Chesapeake Bay Bridge Tunnel,2016-12-18,22:39:29,Severe,3,3.0,0.0
NWS-IDP-PROD-2177675-2038185,2016-12-27T07:31:17.000Z,Actual,Alert,NWS Cheyenne WY,High Wind Warning,['Prepare'],Expected,Severe,Likely,High Wind Warning issued December 27 at 12:31AM MST expiring December 28 at 5:00PM MST by NWS Cheyenne WY,"...STRONG WINDS WILL CONTINUE THROUGH WEDNESDAY...THE NATIONAL WEATHER SERVICE IN CHEYENNE HAS ISSUED A HIGH WIND
WARNING...WHICH IS IN EFFECT FROM 8 AM THIS MORNING TO 5 PM MST
WEDNESDAY. THE HIGH WIND WATCH IS NO LONGER IN EFFECT.

* TIMING...WINDS BECOME STRONG LATER THIS MORNING AND CONTINUE
THROUGH WEDNESDAY AFTERNOON.

* WINDS...WEST TO SOUTHWEST WINDS 35 TO 45 MPH WITH GUSTS TO 65
MPH LIKELY.

* IMPACTS...MAINLY TO TRANSPORTATION. DANGEROUS CROSSWINDS WILL
RESULT IN A SIGNIFICANT BLOW OVER RISK FOR LIGHT WEIGHT AND
HIGH PROFILE VEHICLES...MAINLY ON NORTH TO SOUTH ORIENTED
ROADS.","A HIGH WIND WARNING MEANS A HAZARDOUS HIGH WIND EVENT IS EXPECTED
OR OCCURRING. SUSTAINED WIND SPEEDS OF AT LEAST 40 MPH OR GUSTS
OF 58 MPH OR MORE CAN LEAD TO PROPERTY DAMAGE.

",Carbon; Albany; Converse,2016-12-27,07:31:17,Severe,3,3.0,0.0
NWS-IDP-PROD-2237358-2101275,2017-02-09T01:54:25.000Z,Actual,Alert,NWS Pueblo CO,Fire Weather Watch,['Prepare'],Future,Severe,Possible,Fire Weather Watch issued February 8 at 6:54PM MST expiring February 10 at 6:00PM MST by NWS Pueblo CO,"...A FIRE WEATHER WATCH HAS BEEN ISSUED FOR FRIDAY AFTERNOON...FOR
GUSTY WINDS AND LOW RELATIVE HUMIDITY VALUES FOR FIRE WEATHER 
ZONES 227 THROUGH 237 WHICH INCLUDES SOUTHERN EL PASO...PUEBLO... 
EASTERN HUERFANO...LAS ANIMAS...CROWLEY...OTERO...KIOWA...The National Weather Service in Pueblo has issued a Fire Weather
Watch for gusty winds and low relative humidity, which is in
effect Friday afternoon.

* Affected Area...Fire Weather Zones 227...228...229...230...
231...232...233...234...235...236 and 237.

* Winds...southwest 15 to 20 mph with gusts up to 35 mph.

* Relative Humidity...as low as 14 percent.

* Impacts...Conditions may be favorable for rapid rates of fire
growth and spread.","A Fire Weather Watch means that critical fire weather conditions
are forecast to occur. Listen for later forecasts and possible
Red Flag Warnings.

",Las Animas; Huerfano; Baca; Bent; Pueblo; El Paso; Kiowa; Otero; Prowers; Crowley,2017-02-09,01:54:25,Severe,3,3.0,0.0
NWS-IDP-PROD-2133184-1991341,2016-11-17T22:58:16.000Z,Actual,Update,NWS Eureka CA,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued November 17 at 2:57PM PST expiring November 18 at 12:00AM PST by NWS Eureka CA,"* WAVES...W TO NW SWELL 10 TO 12 FT AT 13 SECONDS. THE SWELL WILL
SLOWLY SUBSIDE THIS EVENING...EVENTUALLY FALLING BELOW 10 FT. S
SHORT PERIOD SEAS WILL BUILD TO 5 TO 7 FT AT 7 SECONDS ON FRIDAY
WITH HIGHER SEAS POSSIBLE FRIDAY NIGHT.

* WINDS...S INCREASING TO 20 TO 30 KT WITH OCCASIONAL GUSTS TO 35
KT FRIDAY AFTERNOON INTO FRIDAY NIGHT. HIGHER WINDS ARE EXPECTED
NEAR AND DOWNWIND FROM CAPE MENDOCINO AND POINT ARENA.","A SMALL CRAFT ADVISORY MEANS THAT WAVE CONDITIONS WILL BE
HAZARDOUS TO SMALL CRAFT. INEXPERIENCED MARINERS...ESPECIALLY
THOSE OPERATING SMALLER VESSELS SHOULD AVOID NAVIGATING IN THESE
CONDITIONS.

",Coastal waters from Cape Mendocino to Pt. Arena CA out 10 nm; Coastal waters from Pt. St. George to Cape Mendocino CA out 10 nm,2016-11-17,22:58:16,Severe,1,3.0,2.0
NWS-IDP-PROD-2259273-2123904,2017-02-28T12:51:55.000Z,Actual,Cancel,NWS Louisville KY,Severe Weather Statement,['Shelter'],Immediate,Severe,Observed,Severe Weather Statement issued February 28 at 7:51AM EST expiring February 28 at 8:00AM EST by NWS Louisville KY,"The storm which prompted the warning has weakened below severe
limits, and have exited the warned area. Therefore the warning will
be allowed to expire.  However small hail is still possible with this
thunderstorm.

Report severe weather to local law enforcement, post your report to
the National Weather Service Louisville Facebook page, or tweet your
report using hashtag L, M, K, spotter.","

",Jefferson; Spencer; Shelby; Bullitt,2017-02-28,12:51:55,Minor,3,1.0,-2.0
NWS-IDP-PROD-2256453-2121129,2017-02-25T21:04:54.000Z,Actual,Cancel,NWS Baltimore MD/Washington DC,Severe Weather Statement,['Shelter'],Immediate,Severe,Observed,Severe Weather Statement issued February 25 at 4:04PM EST expiring February 25 at 4:15PM EST by NWS Baltimore MD/Washington DC,"The storm which prompted the warning has moved out of the area.
Therefore the warning has been cancelled.

A severe thunderstorm watch remains in effect until 800 PM EST for
central and southern Maryland.","

",Calvert,2017-02-25,21:04:54,Minor,3,1.0,-2.0
NWS-IDP-PROD-2239626-2103674,2017-02-10T08:18:21.000Z,Actual,Update,NWS Baltimore MD/Washington DC,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 10 at 3:18AM EST expiring February 10 at 1:00PM EST by NWS Baltimore MD/Washington DC,"THE NATIONAL WEATHER SERVICE IN BALTIMORE MD/WASHINGTON HAS
ISSUED A SMALL CRAFT ADVISORY...WHICH IS IN EFFECT FROM 7 PM THIS
EVENING TO NOON EST SATURDAY.

* WINDS...18 TO 33 KNOTS WITHIN THE SMALL CRAFT ADVISORY.","A SMALL CRAFT ADVISORY MEANS WINDS OF 18 TO 33 KNOTS ARE IMMINENT
OR OCCURRING. BOATERS OPERATING SMALLER VESSELS SHOULD AVOID
NAVIGATING IN THESE CONDITIONS.

",Tidal Potomac from Cobb Island MD to Smith Point VA,2017-02-10,08:18:21,Severe,1,3.0,2.0
NWS-IDP-PROD-2211353-2073830,2017-01-19T20:34:22.000Z,Actual,Update,NWS Reno NV,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued January 19 at 12:34PM PST expiring January 20 at 10:00PM PST by NWS Reno NV,"* TIMING: SNOW WILL BEGIN EARLY FRIDAY MORNING AND CONTINUE
THROUGH EARLY SATURDAY MORNING. ANOTHER STORM IS EXPECTED
SATURDAY NIGHT THROUGH SUNDAY NIGHT.

* SNOW ACCUMULATIONS: 3 TO 6 INCHES FROM WASHOE VALLEY
SOUTHWARD INCLUDING VIRGINIA CITY. UP TO 2 INCHES FOR THE
VALLEY FLOORS OF RENO-SPARKS AND 1 TO 4 INCHES ABOVE 5000
FEET.

* SNOW LEVELS: ALL VALLEY FLOORS WITH SNOW MIXING WITH RAIN AT
TIMES FRIDAY AFTERNOON ON THE VALLEY FLOORS.

* SATURDAY NIGHT THROUGH SUNDAY NIGHT: ADDITIONAL SNOWFALL OF 6
INCHES OR MORE FOR VALLEY LOCATIONS AND A FOOT OR MORE ABOVE
5000 FEET. SOUTHWEST WINDS OF 15 TO 25 MPH WITH GUSTS TO 40
MPH WILL CREATE AREAS OF BLOWING AND DRIFTING SNOW.

* IMPACTS: EXPECT HAZARDOUS TRAVEL CONDITIONS AND CHAIN OR SNOW
TIRE RESTRICTIONS DUE TO SLICK ROADS. TRAVEL MAY BECOME VERY
DIFFICULT SUNDAY AND SUNDAY NIGHT IN SNOW AND BLOWING SNOW.","NOW IS THE TIME TO PREPARE AN EMERGENCY KIT FOR YOUR HOME AND
CAR. IF TRAVELING CONSIDER ALTERNATE PLANS. REMEMBER TO CARRY
TIRE CHAINS, EXTRA FOOD, WATER AND CLOTHING. ONCE THE STORM
ARRIVES, TRAVEL MAY BE DIFFICULT OR IMPOSSIBLE FOR AN EXTENDED
PERIOD OF TIME.

",Storey; Washoe; Carson City; Douglas; Lyon,2017-01-19,20:34:22,Severe,2,3.0,1.0
NWS-IDP-PROD-2249428-2114124,2017-02-20T05:29:44.000Z,Actual,Alert,NWS Austin/San Antonio TX,Tornado Warning,['Shelter'],Immediate,Extreme,Observed,Tornado Warning issued February 19 at 11:29PM CST expiring February 20 at 12:15AM CST by NWS Austin/San Antonio TX,"The National Weather Service in Austin San Antonio has issued a

* Tornado Warning for...
Northwestern Caldwell County in south central Texas...
Southeastern Hays County in south central Texas...
South central Travis County in south central Texas...
West central Bastrop County in south central Texas...

* Until 1215 AM CST

* At 1129 PM CST, severe thunderstorms capable of producing both
tornadoes and extensive straight line wind damage were located near
San Marcos, moving east at 45 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Austin, San Marcos, Kyle, Buda, Wimberley, Austin Bergstrom Int Ap,
Uhland, Mustang Ridge, Niederwald, Onion Creek, Shady Hollow,
Mountain City, San Leanna, Hays, Creedmoor, Maha, Del Valle, Pilot
Knob, Manchaca and Hays City.","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

This cluster of thunderstorms is capable of producing tornadoes and
widespread significant wind damage. Do not wait to see or hear the
tornado. For your protection move to an interior room on the lowest
floor of a building.

",Hays; Travis; Caldwell; Bastrop,2017-02-20,05:29:44,Severe,4,3.0,-1.0
NWS-IDP-PROD-2230409-2093955,2017-02-03T17:59:24.000Z,Actual,Update,NWS Wakefield VA,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 3 at 12:58PM EST expiring February 4 at 7:00AM EST by NWS Wakefield VA,* WINDS...NORTHWEST 10 TO 20 KT WITH GUSTS UP TO 25 KT.,"A SMALL CRAFT ADVISORY MEANS WIND SPEEDS OF 20 TO 33 KNOTS OVER
THE RIVERS OF EASTERN VIRGINIA ARE EXPECTED TO PRODUCE HAZARDOUS
BOATING CONDITIONS TO SMALL CRAFT. INEXPERIENCED MARINERS...
ESPECIALLY THOSE OPERATING SMALLER VESSELS...SHOULD AVOID
NAVIGATING IN THESE CONDITIONS. MARINERS SHOULD PAY CLOSE
ATTENTION TO THE MARINE FORECAST...AND CONSIDER WIND AND SEA
CONDITIONS IN PLANNING.

",James River from James River Bridge to Hampton Roads Bridge-Tunnel,2017-02-03,17:59:24,Minor,1,1.0,0.0
NWS-IDP-PROD-2263852,2017-03-01T23:20:52.000Z,Actual,Alert,NWS Charleston WV,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued March 1 at 6:20PM EST by NWS Charleston WV,"At 620 PM EST, a strong thunderstorm was located near Salem, or 17
miles west of Clarksburg, moving east at 55 mph.

Winds in excess of 40 mph and pea size hail are possible with this
storm.

Locations impacted include...
Clarksburg, Bridgeport, Shinnston, Stonewood, Nutter Fort, Salem,
Lumberport, Anmoore, Flemington, Valley Falls, Rosemont, Wolf Summit,
Meadland, Sedalia, McGee, Meadowbrook and Despard.

THIS INCLUDES THE FOLLOWING HIGHWAYS...
Interstate 79 between mile markers 114 and 128.
Route 50 in West Virginia between mile markers 61 and 82.","

",Taylor; Harrison; Doddridge,2017-03-01,23:20:52,Severe,2,3.0,1.0
NWS-IDP-PROD-2205482-2067849,2017-01-14T21:27:33.000Z,Actual,Update,NWS St Louis MO,Ice Storm Warning,['Avoid'],Expected,Extreme,Likely,Ice Storm Warning issued January 14 at 3:27PM CST expiring January 15 at 6:00AM CST by NWS St Louis MO,"* TIMING...ANOTHER WAVE OF FREEZING RAIN WILL SPREAD INTO THE AREA
TOWARDS MIDNIGHT.

* ACCUMULATIONS...ADDITIONAL ICE ACCUMULATION OF ONE TO TWO TENTHS
OF AN INCH OF ICE.

* TEMPERATURES...IN THE LOWER 30S.

* WINDS...NORTH 5 TO 10 MPH.

* IMPACTS...THE ICE WILL RESULT IN HAZARDOUS TRAVEL CONDITIONS...
ESPECIALLY ON BRIDGES...OVERPASSES...AND UNTREATED ROADS.
PARKING LOTS AND SIDEWALKS WILL BECOME SLIPPERY AS WELL.
DAMAGE TO TREES AND POWER LINES IS ALSO POSSIBLE.","AN ICE STORM WARNING MEANS THAT A SEVERE AND DANGEROUS AMOUNT OF
ICE ACCUMULATION IS OCCURRING OR EXPECTED TO ACCUMULATE...
ESPECIALLY ON UNTREATED SURFACES...SUCH AS SIDEWALKS...
DRIVEWAYS...ROADS... AND PARKING LOTS. THE HEAVY ICE
ACCUMULATIONS WILL MAKE TRAVEL DANGEROUS OR IMPOSSIBLE. IF YOU
MUST TRAVEL...EXERCISE EXTREME CAUTION...AND BEGIN YOUR TRAVEL
WITH A FULL TANK OF GAS...AND CARRY A WINTER STORM KIT WHICH
INCLUDES A SHOVEL...FLASHLIGHT...CELLPHONE...FOOD AND WATER...AND
BLANKETS OF EXTRA WARM CLOTHING. ICE ACCUMULATIONS AND WINDS WILL
LIKELY LEAD TO SNAPPED POWER LINES AND FALLING TREE BRANCHES THAT
ADD TO THE DANGER.

",Washington; Crawford; Iron; Madison; Randolph; Reynolds; Ste. Genevieve; St. Francois,2017-01-14,21:27:33,Severe,4,3.0,-1.0
NWS-IDP-PROD-2260963-2125508,2017-03-01T05:02:37.000Z,Actual,Alert,NWS Nashville TN,Tornado Warning,['Shelter'],Immediate,Extreme,Observed,Tornado Warning issued February 28 at 11:02PM CST expiring February 28 at 11:45PM CST by NWS Nashville TN,"The National Weather Service in Nashville has issued a

* Tornado Warning for...
Northwestern Stewart County in Middle Tennessee...

* Until 1145 PM CST

* At 1102 PM CST, a severe thunderstorm capable of producing a
tornado was located near Murray, moving northeast at 45 mph.

HAZARD...Tornado and quarter size hail.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* This tornadic thunderstorm will remain over mainly rural areas of
northwestern Stewart County.","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

",Stewart,2017-03-01,05:02:37,Severe,4,3.0,-1.0
NWS-IDP-PROD-2261375-2125891,2017-03-01T07:50:48.000Z,Actual,Cancel,NWS Tulsa OK,Tornado Watch,['Monitor'],Future,Extreme,Possible,Tornado Watch issued March 1 at 1:50AM CST expiring March 1 at 4:00AM CST by NWS Tulsa OK,"OKC097-111-115-145-010900-
/O.CAN.KTSA.TO.A.0047.000000T0000Z-170301T1000Z/

THE NATIONAL WEATHER SERVICE HAS CANCELLED TORNADO WATCH 47 FOR
THE FOLLOWING AREAS

IN OKLAHOMA THIS CANCELS 4 COUNTIES

IN NORTHEAST OKLAHOMA

MAYES                 OKMULGEE              OTTAWA
WAGONER

THIS INCLUDES THE CITIES OF MIAMI, OKMULGEE, PRYOR, AND WAGONER.","

",Mayes; Ottawa; Okmulgee; Wagoner,2017-03-01,07:50:48,Minor,4,1.0,-3.0
NWS-IDP-PROD-2162108-2021477,2016-12-15T21:25:41.000Z,Actual,Update,NWS Twin Cities/Chanhassen MN,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued December 15 at 3:25PM CST expiring December 17 at 6:00PM CST by NWS Twin Cities/Chanhassen MN,".BANDS OF SNOW WILL OVERSPREAD THE AREA DURING THE DAY FRIDAY AND
BECOME LOCALLY HEAVY FRIDAY AFTERNOON INTO FRIDAY NIGHT BEFORE
TAPERING OFF SATURDAY MORNING. SNOWFALL AMOUNTS OF 6 TO 10 INCHES
ARE LIKELY WITH THIS STORM ACROSS SOUTHERN MINNESOTA AND IN WEST
CENTRAL WISCONSIN. AREAS ALONG AND SOUTH OF A LINE FROM
APPLETON...TO LITCHFIELD...TO THE TWIN CITIES...TO EAU CLAIRE
WILL LIKELY SEE THE HEAVIEST SNOW. BLOWING SNOW AND FRIGID
TEMPERATURES WILL FOLLOW THE SNOW THIS WEEKEND. ALTHOUGH THE MAIN
STORM WILL DEVELOP FRIDAY AFTERNOON...THERE WILL BE LIGHT SNOW
TONIGHT...BUT AMOUNTS WILL BE GENERALLY AROUND AN INCH OR LESS BEFORE
MORE SNOW DEVELOPS FRIDAY AFTERNOON.* EXPECT SNOW TO DEVELOP AROUND NOON FRIDAY AND THEN DIMINISH
AROUND 6 PM SATURDAY.

* THE HEAVIEST SNOWFALL RATES WILL OCCUR BETWEEN 6 PM FRIDAY AND
MIDNIGHT SATURDAY.

* TOTAL SNOW ACCUMULATIONS OF 6 TO 10 INCHES ARE EXPECTED.

* WINDS GUSTING AS HIGH AS 30 MPH WILL CAUSE PATCHY BLOWING AND
DRIFTING SNOW. IN ADDITION...SOME REDUCTIONS TO VISIBILITY ARE
EXPECTED.

* EXPECT WIND CHILLS TO RANGE FROM 5 ABOVE ZERO TO 30 BELOW ZERO
BETWEEN NOON FRIDAY AND 6 PM SATURDAY...WITH THE COLDEST WIND
CHILLS OCCURRING AROUND 5 PM SATURDAY.

* PLAN ON DIFFICULT DRIVING CONDITIONS. THE DANGEROUSLY COLD
WIND CHILLS WILL CAUSE FROSTBITE IN AS LITTLE AS 10 MINUTES TO
EXPOSED SKIN.","A WINTER STORM WARNING FOR SNOW MEANS SEVERE WINTER WEATHER
CONDITIONS ARE EXPECTED. IF YOU MUST TRAVEL...KEEP AN EXTRA
FLASHLIGHT...FOOD AND WATER IN YOUR VEHICLE IN CASE OF AN
EMERGENCY. THE LATEST ROAD CONDITIONS FOR THE STATE YOU ARE
CALLING FROM CAN BE OBTAINED BY CALLING 5 1 1.

",Washington; Watonwan; Wright; Nicollet; Chippewa; Lac qui Parle; Anoka; Carver; Goodhue; Hennepin; Faribault; Freeborn; Ramsey; Waseca; Pepin; St. Croix; Kandiyohi; McLeod; Martin; Meeker; Dunn; Eau Claire; Le Sueur; Sibley; Redwood; Rice; Swift; Steele; Brown; Chippewa; Dakota; Renville; Scott; Yellow Medicine; Blue Earth; Pierce,2016-12-15,21:25:41,Severe,3,3.0,0.0
NWS-IDP-PROD-2256374-2121048,2017-02-25T20:38:30.000Z,Actual,Cancel,NWS Wakefield VA,Severe Weather Statement,['Shelter'],Immediate,Severe,Observed,Severe Weather Statement issued February 25 at 3:38PM EST expiring February 25 at 4:00PM EST by NWS Wakefield VA,"The severe thunderstorm which prompted the warning has moved out of
the warned area and therefore the warning has been cancelled.

A severe thunderstorm watch remains in effect until 800 PM EST for
central and south central Virginia.","

",Dinwiddie; Amelia,2017-02-25,20:38:30,Minor,3,1.0,-2.0
NWS-IDP-PROD-2259483-2124077,2017-02-28T16:39:57.000Z,Actual,Alert,NWS Quad Cities IA IL,Flood Warning,['Avoid'],Expected,Severe,Likely,Flood Warning issued February 28 at 10:39AM CST by NWS Quad Cities IA IL,"...Forecast flooding changed from Minor to Moderate severity for the
following rivers in Iowa...Illinois...

  Mississippi River at Gladstone LD18 affecting Des Moines and 
  Henderson Counties

...Forecast flooding changed from Minor to Moderate severity for the
following rivers in Iowa...Illinois...

  Mississippi River at Burlington affecting Des Moines...Lee If you encounter a flooded roadway, turn around and find an 
alternate route. Turn around, don't drown.The National Weather Service in Quad Cities has issued a
* Flood Warning for
The Mississippi River at New Boston LD17.
* Until further notice.
* At 10:00 AM Tuesday the stage was 13.3 feet...and rising.
* Flood stage is 15.0 feet.
* No flooding is occurring and Moderate flooding is forecast.
* Forecast...Rise above flood stage Friday morning...and continue
rising to 16.6 feet Tuesday morning.","

",Louisa; Mercer,2017-02-28,16:39:57,Severe,3,3.0,0.0
NWS-IDP-PROD-2260685-2125247,2017-03-01T03:28:50.000Z,Actual,Update,NWS Milwaukee/Sullivan WI,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 28 at 9:28PM CST expiring March 2 at 4:00AM CST by NWS Milwaukee/Sullivan WI,"...DENSE FOG THIS EVENING IMPROVING DURING THE OVERNIGHT...

...GUSTY WINDS LATE TONIGHT INTO WEDNESDAY NIGHT...

.DENSE FOG WILL CONTINUE THIS EVENING AS LOW PRESSURE STRENGTHENS OVER LOWER MICHIGAN. GUSTS TO
25 KNOTS ARE EXPECTED...WITH BUILDING WAVES. A SMALL CRAFT
ADVISORY IS IN EFFECT DURING THIS TIME.* WINDS: NORTH AT 10 TO 20 KNOTS...WITH GUSTS TO 25 KNOTS.

* WAVES: INCREASING TO 3 TO 4 FEET.

* VISIBILITY: 1 MILE OR LESS AT TIMES INTO THIS EVENING.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 21 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

A DENSE FOG ADVISORY MEANS VISIBILITIES WILL FREQUENTLY BE
REDUCED TO LESS THAN ONE MILE. INEXPERIENCED MARINERS...
ESPECIALLY THOSE OPERATING SMALLER VESSELS SHOULD AVOID
NAVIGATING IN THESE CONDITIONS.

",Port Washington to North Point Light WI; North Point Light to Wind Point WI; Sheboygan to Port Washington WI; Wind Point WI to Winthrop Harbor IL,2017-03-01,03:28:50,Severe,1,3.0,2.0
