identifier,sent,status,msgType,senderName,event,responseType,urgency,severity,certainty,headline,description,instruction,areaDesc,date,time,prediction,true_num,pred_num,error
NWS-IDP-PROD-2229302-2092742,2017-02-02T08:11:33.000Z,Actual,Update,NWS Upton NY,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 2 at 3:11AM EST expiring February 3 at 6:00AM EST by NWS Upton NY,"* WINDS AND SEAS...NORTHWEST WINDS 10 TO 20 KT WITH GUSTS UP TO
30 KT. SEAS 3 TO 5 FEET.","A SMALL CRAFT ADVISORY MEANS THAT SUSTAINED WIND SPEEDS OR
FREQUENT GUSTS OF 25 TO 33 KT AND/OR SEAS OF 5 FT OR HIGHER ARE
EXPECTED OR OCCURRING...AND HAZARDOUS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS...SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

",Sandy Hook NJ to Fire Island Inlet NY out 20 nm; Moriches Inlet NY to Montauk Point NY out 20 nm; Fire Island Inlet NY to Moriches Inlet NY out 20 nm,2017-02-02,08:11:33,Minor,1.0,1.0,0.0
NWS-IDP-PROD-2135271-1993565,2016-11-19T16:04:49.000Z,Actual,Update,NWS Marquette MI,Gale Warning,['Avoid'],Expected,Moderate,Likely,Gale Warning issued November 19 at 11:04AM EST expiring November 20 at 4:00AM EST by NWS Marquette MI,"A STORM WARNING REMAINS IN EFFECT UNTIL 1 PM EST THIS AFTERNOON.

* WIND AND WAVES DURING THE STORM WARNING: EXPECT SUSTAINED WINDS OF
UP TO 40 KNOTS FROM THE NORTH...WITH GUSTS UP TO 51 KNOTS. THE
LARGEST EXPECTED SIGNIFICANT WAVES WILL BE 21 FEET WITH A MAXIMUM
WAVE HEIGHT OF UP TO 31 FEET POSSIBLE.

* TIMING: THE MAXIMUM WINDS ARE EXPECTED AROUND 11 AM EST
SATURDAY WITH THE LARGEST WAVES EXPECTED AROUND 11 AM EST
SATURDAY.

A GALE WARNING REMAINS IN EFFECT UNTIL 4 AM EST SUNDAY.

* WIND AND WAVES DURING THE GALE WARNING: EXPECT SUSTAINED WINDS OF
UP TO 37 KNOTS FROM THE NORTH...WITH GUSTS UP TO 48 KNOTS. THE
LARGEST EXPECTED SIGNIFICANT WAVES WILL BE 20 FEET WITH A MAXIMUM
WAVE HEIGHT OF UP TO 30 FEET POSSIBLE.

* TIMING: THE MAXIMUM WINDS ARE EXPECTED AROUND 1 PM EST
SATURDAY WITH THE LARGEST WAVES EXPECTED AROUND 1 PM EST
SATURDAY.

PLEASE SEE THE LATEST MARINE FORECASTS FOR MORE DETAILED
INFORMATION.","A STORM WARNING MEANS WINDS OF 48 TO 63 KNOTS ARE IMMINENT OR
OCCURING. RECREATIONAL BOATERS SHOULD REMAIN IN PORT...OR TAKE
SHELTER UNTIL WINDS AND WAVES SUBSIDE. COMMERCIAL VESSELS SHOULD
PREPARE FOR VERY STRONG WINDS AND DANGEROUS SEA CONDITIONS...AND
CONSIDER REMAINING IN PORT OR TAKING SHELTER IN PORT UNTIL WINDS
AND WAVES SUBSIDE.

A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES
EXPERIENCE AND PROPERLY EQUIPPED VESSELS. IT IS HIGHLY
RECOMMENDED THAT MARINERS WITHOUT THE PROPER EXPERIENCE SEEK SAFE
HARBOR PRIOR TO THE ONSET OF GALE CONDITIONS.

",Lake Superior West of Line from Manitou Island to Marquette MI Beyond 5NM from shore; Manitou Island to Point Isabelle MI,2016-11-19,16:04:49,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2254826-2119714,2017-02-24T21:06:48.000Z,Actual,Alert,NWS Gaylord MI,Severe Thunderstorm Warning,['Shelter'],Immediate,Severe,Observed,Severe Thunderstorm Warning issued February 24 at 4:06PM EST expiring February 24 at 4:30PM EST by NWS Gaylord MI,"The National Weather Service in Gaylord has issued a

* Severe Thunderstorm Warning for...
Southern Crawford County in northern Michigan...
Northwestern Roscommon County in northern Michigan...
Northeastern Missaukee County in northern Michigan...

* Until 430 PM EST

* At 405 PM EST, a severe thunderstorm was located near Moorestown,
or 10 miles northwest of Houghton Lake, moving northeast at 55 mph.

HAZARD...Quarter size hail.

SOURCE...Radar indicated. At 400 pm, three quarter inch hail was
reported in Lucas.

IMPACT...Damage to vehicles is expected.

* Locations impacted include...
Grayling, Roscommon, Higgins Lake, Moorestown, North Higgins Lake,
South Higgins Lake and South Branch Township.","For your protection move to an interior room on the lowest floor of a
building.

",Crawford; Missaukee; Roscommon,2017-02-24,21:06:48,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2241816-2106086,2017-02-12T02:58:16.000Z,Actual,Update,NWS Baltimore MD/Washington DC,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 11 at 9:57PM EST expiring February 12 at 6:00PM EST by NWS Baltimore MD/Washington DC,"* WINDS...18 TO 33 KNOTS WITHIN THE SMALL CRAFT ADVISORY.

* WINDS...34 TO 47 KNOTS WITHIN THE GALE WARNING.","A SMALL CRAFT ADVISORY MEANS WINDS OF 18 TO 33 KNOTS ARE IMMINENT
OR OCCURRING. BOATERS OPERATING SMALLER VESSELS SHOULD AVOID
NAVIGATING IN THESE CONDITIONS.

A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURRING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES
EXPERIENCE AND A PROPERLY EQUIPPED VESSEL. RECREATIONAL BOATERS
SHOULD SEEK SAFE HARBOR PRIOR TO THE ONSET OF GALE CONDITIONS.

",Tidal Potomac from Cobb Island MD to Smith Point VA; Tangier Sound and the inland waters surrounding Bloodsworth Island; Tidal Potomac from Indian Head to Cobb Island MD; Choptank River to Cambridge MD and the Little Choptank River; Chesapeake Bay from Drum Point MD to Smith Point VA; Chesapeake Bay from Sandy Point to North Beach MD; Chesapeake Bay from North Beach to Drum Point MD,2017-02-12,02:58:16,Severe,1.0,3.0,2.0
urn:oid:2.49.0.1.840.0.377cc820f6e6d5706b74a7a96c59af32323108b0.001.2,2023-07-08T01:40:00.000Z,Actual,Alert,NWS El Paso Tx/Santa Teresa NM,Excessive Heat Warning,['Execute'],Expected,Severe,Likely,Excessive Heat Warning issued July 7 at 7:40PM MDT until July 11 at 6:00AM MDT by NWS El Paso Tx/Santa Teresa NM,"* WHAT...For the Heat Advisory, temperatures of 105 to 108
degrees. For the Excessive Heat Warning, dangerously hot
conditions with temperatures near 110 degrees possible.

* WHERE...Western El Paso County and Eastern/Central El Paso
County.

* WHEN...For the Heat Advisory, until midnight MDT Saturday
night. For the Excessive Heat Warning, from midnight Saturday
night to 6 AM MDT Tuesday.

* IMPACTS...Extreme heat and humidity will significantly
increase the potential for heat related illnesses,
particularly for those working or participating in outdoor
activities.

* ADDITIONAL DETAILS...The Excessive Heat Warning will likely be
extended through at least mid-week next week.
","Drink plenty of fluids, stay in an air-conditioned room, stay out
of the sun, and check up on relatives and neighbors. Young
children and pets should never be left unattended in vehicles
under any circumstances.

Take extra precautions if you work or spend time outside. When
possible reschedule strenuous activities to early morning or
evening. Know the signs and symptoms of heat exhaustion and heat
stroke. Wear lightweight and loose fitting clothing when
possible. To reduce risk during outdoor work, the Occupational
Safety and Health Administration recommends scheduling frequent
rest breaks in shaded or air conditioned environments. Anyone
overcome by heat should be moved to a cool and shaded location.
Heat stroke is an emergency! Call 9 1 1.",,2023-07-08,01:40:00,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2161895-2021219,2016-12-15T19:27:02.000Z,Actual,Update,NWS Taunton MA,Storm Warning,['Avoid'],Immediate,Severe,Observed,Storm Warning issued December 15 at 2:26PM EST expiring December 16 at 5:00AM EST by NWS Taunton MA,"* WINDS AND SEAS...NORTHWEST WINDS 30 TO 40 KT WITH GUSTS UP TO
55 KT. SEAS 8 TO 13 FEET.","A STORM WARNING MEANS WINDS OF 48 TO 63 KNOTS ARE IMMINENT OR
OCCURRING. RECREATIONAL BOATERS SHOULD REMAIN IN PORT...OR TAKE
SHELTER UNTIL WINDS AND WAVES SUBSIDE. COMMERCIAL VESSELS SHOULD
PREPARE FOR VERY STRONG WINDS AND DANGEROUS SEA CONDITIONS...AND
CONSIDER REMAINING IN PORT OR TAKING SHELTER IN PORT UNTIL WINDS
AND WAVES SUBSIDE.

",Coastal Waters extending out to 25 nm South of Marthas Vineyard and Nantucket; Coastal waters from Provincetown MA to Chatham MA to Nantucket MA out 20 nm; Coastal Waters from Montauk NY to Marthas Vineyard extending out to 20 nm South of Block Island,2016-12-15,19:27:02,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2149083-2007565,2016-12-04T04:15:33.000Z,Actual,Alert,NWS Pendleton OR,Wind Advisory,['Execute'],Expected,Moderate,Likely,Wind Advisory issued December 3 at 8:15PM PST expiring December 4 at 6:00PM PST by NWS Pendleton OR,".A COLD FRONTAL PASSAGE WILL BRING STRONG WINDS TO THE KITTITAS
VALLEY SUNDAY.THE NATIONAL WEATHER SERVICE IN PENDLETON HAS ISSUED A WIND
ADVISORY...WHICH IS IN EFFECT FROM 9 AM TO 6 PM PST SUNDAY.

* WINDS...NORTHWEST 25 TO 35 MPH WITH GUSTS UP TO 50 MPH.

* TIMING...WINDS WILL BEGIN TO INCREASE MID TO LATE MORNING ON
SUNDAY. WINDS ARE EXPECTED TO PEAK ALONG AN JUST BEHIND A
FRONTAL PASSAGE DURING THE AFTERNOON HOURS. WINDS SHOULD THEN
QUICKLY DIMINISH BELOW ADVISORY CRITERIA DURING THE EVENING
HOURS.

* IMPACTS...STRONG AND GUSTY WINDS WILL MAKE TRAVEL
DIFFICULT...ESPECIALLY FOR HIGH PROFILE VEHICLES.
LOOSE...LIGHTWEIGHT OUTDOOR OBJECTS MAY BECOME AIRBORNE CREATING
HAZARDS.","A WIND ADVISORY MEANS THAT WINDS OF 35 MPH ARE EXPECTED. WINDS
THIS STRONG CAN MAKE DRIVING DIFFICULT...ESPECIALLY FOR HIGH
PROFILE VEHICLES. USE EXTRA CAUTION.

",Kittitas; Yakima,2016-12-04,04:15:33,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2247952-2112542,2017-02-18T05:23:32.000Z,Actual,Cancel,NWS San Francisco CA,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 17 at 9:22PM PST expiring February 17 at 9:00PM PST by NWS San Francisco CA,"THE SMALL CRAFT ADVISORY IS NOW IN EFFECT FROM NOON TO 9 PM PST
SATURDAY.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 21 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

","San Pablo Bay, Suisun Bay, the West Delta and the San Francisco Bay north of the Bay Bridge",2017-02-18,05:23:32,Minor,1.0,1.0,0.0
NWS-IDP-PROD-2169906-2030294,2016-12-20T10:30:46.000Z,Actual,Update,NWS Portland OR,Small Craft Advisory for Rough Bar,['Avoid'],Expected,Minor,Likely,Small Craft Advisory for Rough Bar issued December 20 at 2:30AM PST expiring December 21 at 4:00AM PST by NWS Portland OR,"* IN THE MAIN CHANNEL...

* GENERAL SEAS...15 FEET...BUT BUILDING TO 18 FEET BY LATE
MORNING. SEAS REMAINING NEAR 18 FEET UNTIL MIDNIGHT
WEDNESDAY...THEN EASING TO 15 FEET OVERNIGHT.

* FIRST EBB...AROUND 945 AM TUESDAY. SEAS NEAR 18 FEET WITH
BREAKERS.

* SECOND EBB...AROUND 10 PM TUESDAY. SEAS NEAR 20 FEET WITH
BREAKERS.","A SMALL CRAFT ADVISORY FOR ROUGH BAR MEANS THAT WAVE CONDITIONS
ARE EXPECTED TO BE HAZARDOUS TO SMALL CRAFT IN OR NEAR HARBOR
ENTRANCES.

",Columbia River Bar,2016-12-20,10:30:46,Severe,1.0,3.0,2.0
NWS-IDP-PROD-2244031-2108353,2017-02-14T02:34:16.000Z,Actual,Update,NWS Buffalo NY,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 13 at 9:34PM EST expiring February 14 at 3:00AM EST by NWS Buffalo NY,"* WINDS...WEST 10 TO 15 KNOTS.

* WAVES...3 TO 6 FEET.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 18 TO 33 KNOTS
AND/OR WAVES AVERAGING 4 FEET OR MORE ARE EXPECTED TO PRODUCE
HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT. INEXPERIENCED
MARINERS...ESPECIALLY THOSE OPERATING SMALLER VESSELS...SHOULD
AVOID NAVIGATING IN THESE CONDITIONS.

",Sodus Bay to Mexico Bay NY; Hamlin Beach to Sodus Bay NY,2017-02-14,02:34:16,Minor,1.0,1.0,0.0
NWS-IDP-PROD-2314939-2179521,2017-04-08T17:14:21.000Z,Actual,Alert,NWS Great Falls MT,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued April 8 at 11:13AM MDT expiring April 9 at 12:00PM MDT by NWS Great Falls MT,"The National Weather Service in Great Falls has issued a Winter
Storm Warning For elevations above 5000 feet for snow, which is
in effect from 6 PM this evening to noon MDT Sunday. the Winter
Storm Watch is no longer in effect.

* Locations: Flesher Pass, MacDonald Pass, Rogers Pass, Boulder
Hill, Elk Park Pass, and Homestake Pass.

* Timing: Rain is expected to change over to snow this evening,
then continue overnight through early Sunday.

* Accumulations: Snow accumulation of 3 to 6 inches.

* Impacts: Reduced visibility and overnight snow accumulation on
mountain passes will cause slippery and hazardous driving
conditions.

* Web Page: To see a graphical representation of this hazard,
please visit our web page and click on the detailed hazards tab.
","A Winter Storm Warning for snow means severe winter weather
conditions are expected. Significant amounts of snow are forecast
that will make travel dangerous. If you must travel, keep an
extra flashlight, food, and water in your vehicle in case of an
emergency.

For specific road and travel conditions in Montana, dial 5 1 1 .

",Central and Southern Lewis and Clark; Broadwater; Jefferson,2017-04-08,17:14:21,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2157008-2015844,2016-12-11T18:21:16.000Z,Actual,Update,NWS Buffalo NY,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued December 11 at 1:20PM EST expiring December 12 at 7:00AM EST by NWS Buffalo NY,"* LOCATIONS...THE NIAGARA FRONTIER...GENESEE VALLEY...AND WESTERN
FINGER LAKES.

* TIMING...THROUGH EARLY MONDAY MORNING.

* HAZARDS...SNOW.

* ACCUMULATIONS...AROUND AN INCH THIS AFTERNOON AND 2 TO 4 INCHES
TONIGHT LEADING TO STORM TOTALS OF 3 TO 5 INCHES.

* VISIBILITIES...LESS THAN A MILE AT TIMES.

* IMPACTS...WIDESPREAD ACCUMULATING SNOW WILL RESULT IN SNOW
COVERED ROADS AND REDUCED VISIBILITY...RESULTING IN HAZARDOUS
TRAVEL CONDITIONS.","A WINTER WEATHER ADVISORY IS NORMALLY ISSUED FOR A VARIETY OF
WINTER WEATHER CONDITIONS SUCH AS LIGHT SNOW...BLOWING SNOW...
SLEET...FREEZING RAIN AND WIND CHILLS. WHILE THE WEATHER WILL BE
SIGNIFICANT...THE WORD ADVISORY IMPLIES THAT SEVERE WINTER
WEATHER IS NOT ANTICIPATED.

",Wayne; Erie; Genesee; Livingston; Ontario; Wyoming; Orleans; Niagara; Monroe,2016-12-11,18:21:16,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2169335-2029666,2016-12-19T20:47:54.000Z,Actual,Update,NWS Spokane WA,Freezing Rain Advisory,['Avoid'],Expected,Moderate,Likely,Freezing Rain Advisory issued December 19 at 12:47PM PST expiring December 20 at 5:00AM PST by NWS Spokane WA,"...MODERATE SNOW IS EXPECTED TODAY .A PAIR OF WINTER STORM SYSTEMS WILL MOVE INTO THE REGION TODAY...WITH
A SECOND FOLLOWING CLOSE BEHIND LATE MONDAY NIGHT AND TUESDAY. 
FORECAST CONFIDENCE IS HIGH THAT REGION WILL SEE ENOUGH SNOW TO 
IMPACT TRAVEL ACROSS THE MOUNTAIN VALLEYS AS WELL AS THE MONDAY 
AND TUESDAY.* LOCATIONS...MOSES LAKE, EPHRATA, OTHELLO, AND QUINCY.

* ICE ACCUMULATIONS...UP TO ONE QUARTER OF AN INCH.

* TIMING...FREEZING RAIN WILL DEVELOP BY MID TO LATE EVENING AND
CONTINUE INTO THE EARLY MORNING HOURS.

* IMPACTS...ICE WILL MAKE TRAVEL ON UNTREATED ROADS HAZARDOUS.
SIDEWALKS AND PARKING LOTS WILL BE PARTICULARLY SLICK AND
DANGEROUS.

* TEMPERATURES...UPPER 20S AND LOW 30S TONIGHT...WARMING ABOVE
FREEZING BY MID MORNING WEDNESDAY.

* WEB PAGE: FOR A DETAILED VIEW OF THE HAZARD AREA VISIT
HTTP://WWW.WRH.NOAA.GOV/MAP/?WFO=OTX.","A FREEZING RAIN ADVISORY MEANS THAT PERIODS OF FREEZING RAIN OR
FREEZING DRIZZLE WILL CAUSE TRAVEL DIFFICULTIES. BE PREPARED FOR
SLIPPERY ROADS. SLOW DOWN AND USE CAUTION WHILE DRIVING.

",Grant; Adams,2016-12-19,20:47:54,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2141460,2016-11-27T09:35:19.000Z,Actual,Alert,NWS Green Bay WI,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued November 27 at 3:35AM CST by NWS Green Bay WI,"CLEAR SKIES AND LIGHT SOUTHEAST WINDS MAY LEAD TO THE FORMATION
OF FOG TONIGHT. THE FOG MAY BE LOCALLY DENSE AT TIMES WITH
VISIBILITIES ONE QUARTER OF A MILE OR LESS.

MOISTURE FROM THE FOG COMBINED WITH BELOW FREEZING TEMPERATURES
OVERNIGHT MAY LEAD TO SCATTERED SLIPPERY SPOTS.

REDUCED VISIBILITIES AND SCATTERED SLIPPERY SPOTS MAY CREATE
HAZARDOUS DRIVING CONDITIONS TONIGHT. ALLOW EXTRA TIME TO YOUR
DESTINATION TONIGHT AND ALLOW EXTRA DRIVING DISTANCE WITH THE
VEHICLE AHEAD OF YOU.  CONDITIONS ARE EXPECTED TO PERSIST TO
SHORTLY AFTER DAYBREAK.","

",Portage; Wood; Waushara; Waupaca,2016-11-27,09:35:19,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2160596-2019705,2016-12-14T23:21:08.000Z,Actual,Cancel,NWS Eureka CA,Flood Watch,['Prepare'],Future,Severe,Possible,Flood Watch issued December 14 at 3:21PM PST expiring December 16 at 6:00AM PST by NWS Eureka CA,"Navarro River At Navarro affecting Mendocino County
   and has been replaced by a flood warning.
   
  Eel River At Fernbridge affecting Humboldt County
   and has been replaced by a flood warning.The Flood Watch is cancelled for
the Eel River At Fernbridge
and replaced by a Flood Warning.","

",Humboldt,2016-12-14,23:21:08,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2151098-2009560,2016-12-06T07:47:33.000Z,Actual,Alert,NWS Tallahassee FL,Rip Current Statement,['Avoid'],Expected,Moderate,Likely,Rip Current Statement issued December 6 at 2:47AM EST expiring December 6 at 7:00PM EST by NWS Tallahassee FL,"THE NATIONAL WEATHER SERVICE IN TALLAHASSEE HAS ISSUED A HIGH RIP
CURRENT RISK...WHICH IS IN EFFECT FROM 9 AM EST /8 AM CST/ THIS
MORNING THROUGH THIS EVENING.

* TIMING...THROUGH THIS EVENING.","THERE IS A HIGH RISK OF RIP CURRENTS.

RIP CURRENTS ARE POWERFUL CHANNELS OF WATER FLOWING QUICKLY AWAY
FROM SHORE. THEY OCCUR MOST OFTEN AT LOW SPOTS OR BREAKS IN THE
SANDBAR...AS WELL AS IN THE VICINITY OF JETTIES AND PIERS.

HEED THE ADVICE OF LIFEGUARDS...BEACH PATROL FLAGS...AND SIGNS
BEFORE ENTERING THE WATER. IF CAUGHT IN A RIP CURRENT DO NOT SWIM
AGAINST IT. FACE THE SHORE AND SIGNAL FOR HELP. FLOAT OR TREAD
WATER UNTIL THE CURRENT ENDS OR UNTIL RESCUED.

",Gulf; Bay; Franklin; Walton,2016-12-06,07:47:33,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2159488-2018394,2016-12-14T04:02:13.000Z,Actual,Cancel,NWS Charleston SC,Dense Fog Advisory,['Execute'],Expected,Moderate,Likely,Dense Fog Advisory issued December 13 at 11:02PM EST expiring December 14 at 12:00AM EST by NWS Charleston SC,"THE NATIONAL WEATHER SERVICE IN CHARLESTON HAS CANCELLED THE
DENSE FOG ADVISORY.","

",Screven; Jenkins,2016-12-14,04:02:13,Minor,2.0,1.0,-1.0
NWS-IDP-PROD-2255473,2017-02-25T05:06:21.000Z,Actual,Alert,NWS Jackson KY,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued February 25 at 12:06AM EST by NWS Jackson KY,"At 1205 AM EST, a strong thunderstorm was located over Billows, or 10
miles west of London, moving northeast at 60 mph.

Winds in excess of 40 mph and nickel size hail are possible with this
storm.

Locations impacted include...
London, Mount Vernon, McKee, Donaro, Bummer, Robinet, Shop Branch,
Tyner, Privett, Horse Lick, Spiro, Climax, Renfro Valley, Disputanta,
Mershons, Hazel Patch, Pine Hill, Camp Wildcat, Cruise and Dudley
Station.

THIS INCLUDES THE FOLLOWING HIGHWAYS... Interstate 75 in east
central Kentucky between mile markers 36 and 70.","

",Laurel; Jackson; Pulaski; Rockcastle,2017-02-25,05:06:21,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2256793-2121449,2017-02-25T23:46:08.000Z,Actual,Update,NWS Upton NY,Severe Weather Statement,['Shelter'],Immediate,Severe,Observed,Severe Weather Statement issued February 25 at 6:46PM EST expiring February 25 at 7:00PM EST by NWS Upton NY,"At 645 PM EST, severe thunderstorms were located along a line
extending from Gaylordsville to Bedford to Dobbs Ferry, moving
northeast at 60 mph.

HAZARD...60 mph wind gusts and penny size hail.

SOURCE...Radar indicated.

IMPACT...Expect damage to roofs, siding, and trees.

These severe storms will be near...
Sherman around 650 PM EST.
New Canaan around 655 PM EST.
Brewster and Ridgefield around 700 PM EST.","For your protection move to an interior room on the lowest floor of a
building.

Torrential rainfall is occurring with these storms, and may lead to
localized minor flooding. Do not drive your vehicle through flooded
roadways.

",Westchester; Fairfield; Putnam,2017-02-25,23:46:08,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2153019-2011650,2016-12-08T01:53:41.000Z,Actual,Update,NWS Caribou ME,Gale Watch,['Prepare'],Future,Moderate,Possible,Gale Watch issued December 7 at 8:53PM EST expiring December 10 at 7:00AM EST by NWS Caribou ME,"* WINDS AND SEAS...NORTHWEST WINDS 20 TO 25 KT WITH GUSTS UP TO
35 KT. SEAS 6 TO 9 FEET.","A GALE WATCH IS ISSUED WHEN THE RISK OF GALE FORCE WINDS OF 34 TO
47 KNOTS HAS SIGNIFICANTLY INCREASED...BUT THE SPECIFIC TIMING
AND/OR LOCATION IS STILL UNCERTAIN. IT IS INTENDED TO PROVIDE
ADDITIONAL LEAD TIME FOR MARINERS WHO MAY WISH TO CONSIDER
ALTERING THEIR PLANS.

","Coastal Waters from Schoodic Point, ME to Stonington, ME out 25 NM; Coastal Waters from Eastport, ME to Schoodic Point, ME out 25 NM",2016-12-08,01:53:41,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2159376,2016-12-14T01:07:34.000Z,Actual,Alert,NWS Mount Holly NJ,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued December 13 at 8:07PM EST by NWS Mount Holly NJ,"Snow showers will pass through the Poconos through this evening.
Visibilities may be briefly lowered to less than a mile, and a
light coating of snow is possible.

Conditions can deteriorate rapidly in winter weather situations.
Be prepared for snow or ice covered roads. Slow down and allow
extra time when traveling.","

",Monroe; Carbon,2016-12-14,01:07:34,Minor,2.0,1.0,-1.0
NWS-IDP-PROD-2182415-2043117,2016-12-31T02:53:15.000Z,Actual,Update,NWS Upton NY,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued December 30 at 9:53PM EST expiring December 31 at 6:00AM EST by NWS Upton NY,* WINDS...WEST 15 TO 25 KT WITH GUSTS UP TO 30 KT.,"A SMALL CRAFT ADVISORY MEANS THAT SUSTAINED WIND SPEEDS OR
FREQUENT GUSTS OF 25 TO 33 KT AND/OR SEAS OF 5 FT OR HIGHER ARE
EXPECTED OR OCCURRING...AND HAZARDOUS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS...SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

","South Shore Bays from Jones Inlet through Shinnecock Bay
; Sandy Hook NJ to Fire Island Inlet NY out 20 nm; Long Island Sound East of New Haven CT/Port Jefferson NY; Peconic and Gardiners Bays; New York Harbor; Fire Island Inlet NY to Moriches Inlet NY out 20 nm; Long Island Sound West of New Haven CT/Port Jefferson NY",2016-12-31,02:53:15,Severe,1.0,3.0,2.0
NWS-IDP-PROD-2244456-2108835,2017-02-14T13:47:43.000Z,Actual,Cancel,NWS,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued February 14 at 4:46AM AKST expiring February 14 at 5:00AM AKST by NWS,"SNOWFALL INTENSITY WILL CONTINUE TO DIMINISH THROUGH THOMPSON PASS
THIS MORNING. ADDITIONAL ACCUMULATIONS OF AN INCH OR TWO ARE
POSSIBLE.","

",Valdez-Cordova,2017-02-14,13:47:43,Minor,2.0,1.0,-1.0
NWS-IDP-PROD-2243890-2108189,2017-02-13T21:49:51.000Z,Actual,Cancel,NWS Grand Junction CO,Dense Fog Advisory,['Execute'],Expected,Moderate,Likely,Dense Fog Advisory issued February 13 at 2:49PM MST expiring February 13 at 3:00PM MST by NWS Grand Junction CO,"Visibility will continue to improve this afternoon. A few areas of
patchy fog may linger for another hour before dissipating. As a
result, the Dense Fog Advisory will be allowed to expire at 3 pm
this afternoon.","

",Gunnison; Routt; Montrose; Moffat; Rio Blanco,2017-02-13,21:49:51,Minor,2.0,1.0,-1.0
